44内,北官厅-东直门-东四十条-朝阳门-雅宝路-建国门-东便门-崇文门-台基厂-前门-和平门-宣武门-长椿街-复兴门-儿童医院-阜成门-西直门-北京北站-新街口豁口-德胜门-六铺坑-安定门-雍和宫-北官厅
411,红庙路口东-英家坟-慈云寺-东八里庄-十里堡-甘露园小区-青年路南口-民航医院-朝阳路高井-大黄庄桥东-定福庄-第二外国语学院-朝阳路三间房-城铁双桥站-双桥南-东柳-咸宁候-何家坟-豆各庄乡水电站-白鹿司-豆各庄乡-黄厂-孙家坡-马家湾-豆各庄乡政府
417,慧忠里-北辰东路-慧忠路西口-炎黄艺术馆-大屯南-北苑路大屯北站-辛店村-北苑-大羊坊-立水桥-立水桥北站-城铁立水桥站-东小口-天通苑西门-丽水园-天通苑太平庄-天通北苑一区南-天通北苑二区南-天通北苑三区南-白坊-歇甲村-路新沥青厂-南七家-燕丹村-燕丹乡政府-燕丹
424,单店-康静里-朝阳医院分院-李家坟-青年路北口-将台洼-东风南路-南十里居
426,地坛西门-蒋宅口-安外甘水桥-安贞桥北-五路居-奥体东门-安慧桥北-炎黄艺术馆-大屯南-北苑路大屯北站-辛店村-北苑-大羊坊-立水桥-立水桥北站-城铁立水桥站-东小口-天通苑西门-天通苑太平庄-东三旗南站-东三旗-平西府-望都家园-北七家工业园区-北七家-东二旗村-沟岭新村-小河湾-鲁疃
429,吉晟别墅-城铁回龙观站-龙腾苑三区东门-云趣园-回龙观小区-风雅园北-广场西门-龙华园-龙华园南区-城铁龙泽苑站
435,梨园-通州小街桥东-梨园东里小区-通州三间房-梨园北街-玉桥东路-玉桥北里-乔庄北街-玉桥中路-玉桥中路北口-西上园小区-通州东关-新华大街-西大街路口西-通州西门路口东-通州北苑路口南
439,十里河桥东-十里河居然之家-周家庄-小武基路西口-小武基桥西-小武基桥东-邱家庄-厚俸村-小武基路东口-朝阳区大柳树-百子湾火车站
441,城铁龙泽苑站-龙华园南区-回龙观小区-龙禧苑五区西门-回龙观西大街-回龙观东大街东口-华龙苑北里北门-天鑫家园
443,城铁龙泽苑站-龙华园南区-龙华园-广场西门-风雅园北-回龙观小区-云趣园-龙禧苑五区西门-回龙观西大街-体育公园北门-霍营小区西区-矩阵小区-和谐家园-回龙观东大街东口-华龙苑北里北门-天鑫家园
446,城铁望京西站-湖光中街西口-南湖东园-河荫西路西口-望京花园西区-利泽中街西口-利泽中二路-广泽路-望京北路东口
447,城铁上地站-上地南路-上地环岛南-上地五街-上地七街-软件园东站-软件园广场-东北旺北-唐家岭北站-唐家岭-邓庄子-航天城-航天城北站
,
449,城铁上地站-上地南路-上地环岛南-上地五街-上地七街-软件园东站-软件园广场-东北旺北-唐家岭北站-唐家岭-邓庄子-航天城-航天城北站
,
453,开发区交通服务中心-荣昌西街-青年公寓-中芯花园-鹿海苑小区-宝善路口-姜场村-玉璟园-瀛海路口-中兴庄-徳茂庄
,
458,北京南站 - 北京南站(西行) - 开阳桥西 - 右安门东 - 右安门桥 - 菜户营桥西 - 中国戏曲学院 - 三路居 - 丽泽桥东 - 丽泽桥 - 丰台北路东 - 丰台北路 - 七里庄 - 丰北桥东 - 丰台体育中心南门 - 大井 - 五里店东站 - 五里店 - 五里店西站 - 西道口 - 抗战雕塑园 - 杜家坎 - 崔村 - 二七厂 - 崔村西 - 留霞峪 - 太子峪环岛 - 杨家坟东口 - 吕村 - 吕村南站 - 辛庄路口 - 镇岗塔路 - 云岗北区 - 云岗 - 南宫市场 - 南宫 - 王佐镇政府 - 世界地热博览园 - 庄户路口 - 云岗南宫
470,城铁望京西站-湖光中街西口-南湖东园-侯庄路口北-望京花园西区-望京花园西区北门-望京花园东区北门-望京花园东区-望京东园-望京西园三区北门-望京街西口-望京西园四区-广顺南大街北口-望花路-花家地北里-花家地南里-阜通东大街南口-望京桥东-望京桥西-城铁望京西站
480,丽泽桥-丰台北路东-丰台北路-七里庄-岔路口-北大地-正阳桥北-看丹桥-富丰桥南-科丰桥南-六圈-田何庄-世界公园-葆台路-小葆台村-芦花路-公交驾校-长丰园一区-长丰园二区-东方时尚驾校-长丰园南站"
483,西红门西站 - 宏康路 - 欣和街 - 宏福路 - 陈留村南口 - 陈留村 - 天伦锦城 - 银地家园东 - 新发地桥西 - 新发地桥北 - 马家楼桥北 - 玉泉营桥南 - 玉泉营桥西 - 夏家胡同 - 丰益桥北 - 丽泽桥北 - 西局 - 六里桥南 - 六里桥北 - 莲花桥 - 公主坟南 - 公主坟
,
491,朝凤庵村 - 前锋学校 - 昌平东关路口南 - 宁馨苑小区南门 - 昌盛园二区东门 - 世涛天朗小区南门 - 昌盛路 - 富泉花园南门 - 白浮泉路 - 拓然家园 - 昌平永安路南口 - 昌平永安路 - 昌平永安里小区 - 昌平中心公园 - 昌平南大街 - 中国政法大学(昌平) - 昌平东关 - 前锋学校 - 朝凤庵村
492,朝凤庵村 - 前锋学校 - 昌平东关 - 中国政法大学(昌平) - 昌平南大街 - 昌平中心公园 - 昌平永安里小区 - 昌平永安路 - 昌平永安路南口 - 拓然家园 - 白浮泉路 - 富泉花园南门 - 昌盛路 - 世涛天朗小区南门 - 昌盛园二区东门 - 宁馨苑小区南门 - 昌平东关路口北 - 前锋学校 - 朝凤庵村
501,南苑机场 - 南苑机场家属区 - 南苑机场候机楼 - 南苑机场修理厂 - 大营门 - 三营门 - 和义南站 - 和义农场 - 久敬庄 - 大红门桥 - 公益东桥 - 公益东桥北 - 西马厂 - 西马厂北口 - 角门北路东口 - 角门北路 - 马家堡小区 - 嘉园二里东门 - 嘉园二里南门 - 北甲地 - 欣园小区东 - 欣园小区北 - 草桥
510,牡丹园西 - 牡丹园东 - 健德门桥西 - 健德门桥东 - 华严北里 - 北辰西桥南 - 北辰西桥北 - 新闻中心 - 南沟泥河 - 奥运村西 - 林萃路 - 澳林春天小区 - 倚林佳园东门 - 京师园北门 - 双泉堡东
512,上庄卫生院-上庄南口-上庄水库-水库南口-上庄乡-仁达中学-永丰屯-屯佃-亮甲店西站-亮甲店-颐和山庄南-西北旺-农大路北口-梅园-中国农业大学西校区-肖家河-小清河-骚子营-西苑北站-西苑
,
513,大郊亭桥 - 大郊亭桥西 - 珠江帝景 - 平乐园北 - 北京工业大学北站 - 北京工业大学 - 松榆东里东门 - 南新园 - 弘燕路小区 - 弘燕路 - 周庄嘉园 - 十里河居然之家 - 十里河桥北 - 华威桥南 - 十里河桥东 - 十里河村 - 四道口桥北 - 四道口桥南 - 吕营嘉园(
516,马桥 - 燕莎桥南 - 燕莎桥东 - 莱太花卉 - 五里沟 - 肖君庙 - 芳园南里西区 - 芳园南里 - 将台路(口东) - 将台路东站 - 酒仙桥东路南口 - 酒仙桥东路北口 - 孙家村 - 环行铁道(
521,城铁上地站 - 上地东街中路 - 上地六街东口 - 城铁西二旗站 - 唐家岭东 - 唐家岭北路东口 - 京包路 - 京包路北口 - 生命科学园
524,地铁宋家庄站(丰台曹家沟) - 双庙 - 双庙东站 - 红寺村 - 肖村桥西 - 姚村 - 小红门路口北 - 珊瑚桥南 - 宣颐家园 - 碧海公园 - 科技路 - 庑殿路南口 - 旧宫 - 育龙家园 - 灵秀山庄 - 灵秀山庄东站
529,翠海明苑 - 翠海明苑西 - 新发地桥北 - 马家楼桥北 - 玉泉营桥南 - 玉泉营桥东 - 草桥 - 北京戏曲艺术职业学院 - 洋桥西 - 万芳桥东 - 北京南站南广场(
530,玉泉路口南 - 玉泉路口北 - 正大路西口 - 航天部医院 - 玉海园 - 黄家坟 - 阜玉路口北 - 畅茜园小区 - 田村中街 - 田村西口 - 什坊院 - 廖公庄
531,吴庄 - 吴家村路西口 - 吴家村 - 吴家村路东口 - 大成路西口 - 大成里 - 青塔西路北站 - 青塔西路 - 梅市口路 - 梅市口路东口 - 岳各庄桥北 - 丰台路口东 - 小井 - 小井润园 - 望园东里 - 丰北桥东 - 七里庄 - 丰台北路 - 丰台北路东 - 丽泽桥西 - 丽泽桥
536,望京北路东口 - 望京花园东区 - 望京东园 - 望京西园三区东门 - 融科橄榄城 - 国风北京 - 阜通东大街东口 - 阜通东大街 - 望京医院 - 花家地南里 - 阜通东大街南口 - 太阳星城 - 曙光里小区 - 裘马都小区 - 地铁三元桥站 - 三元桥 - 燕莎桥北 - 燕莎桥西 - 新源南路西口 - 左家庄
544,鲁谷公交场站 - 鲁谷 - 地铁八宝山站 - 老山 - 银河大街 - 永乐西小区 - 焦家坟路口西 - 焦家坟路口南 - 莲芳桥南 - 吴庄 - 吴庄南 - 张仪村北站 - 张仪村 - 张仪村南站 - 小郭庄 - 大瓦窑 - 西道口北站 - 西道口东 - 五里店西站 - 五里店 - 五里店东站 - 程庄路北口 - 程庄路 - 程庄路南口 - 程庄路口东 - 丰台医院 - 看丹桥北 - 看丹桥 - 富丰桥西
546,三营门南 - 新华路南口 - 红房子路口南 - 西营房 - 槐房西路南口 - 槐房西路 - 槐房西路北口 - 公益桥 - 公益东桥西 - 公益桥北 - 枫竹苑小区 - 地铁公益西桥站 - 城南嘉园 
547,望京北路东口 - 北小河西南行 - 北小河 - 北小河西北行 - 望京北路东口北行 - 广泽路 - 利泽中一路 - 利泽西园小区 - 望京西路北口 - 望湖公园 - 世安家园小区 - 南湖西园小区 - 城铁望京西站 - 城铁芍药居站 - 和平东桥 - 和平西桥
556,三营门南 - 新华路南口 - 红房子路口南 - 西营房 - 槐房西路南口 - 槐房西路 - 槐房西路北口 - 公益桥 - 公益东桥西 - 公益桥北 - 枫竹苑小区 - 地铁公益西桥站 - 城南嘉园 
620,广安门北（北行）-广安门北（南行） -关厢-达官营-广外甘石桥-湾子-莲花池-六里桥东-六里桥北-公主坟南-公主坟西-翠微路口-万寿路口西-东翠路口-沙沟路口东-五棵松桥东-永定路口东-玉泉路口东-八宝山-地铁八宝山站-鲁谷西站-焦家坟路口东-焦家坟路口南-吴庄-吴庄南-张仪村北站-张仪村-张仪村总站
,
622,八大处-八大处中学-杏石口-西下庄-西黄村小区-苹果园南路东口-黄南苑小区-杨庄路东口-八角西街北口-石景山科技馆-八角西街-京燕饭店-京原路口东-京原东站-银河大街-永乐西小区-焦家坟路口南-吴庄北-吴庄-吴庄南站-张仪村北站-张仪村-张仪村南站-大瓦窑北站-大瓦窑西口-大瓦窑-大瓦窑南站-西道口北站-西道口
624,槐树岭公交总站-槐树岭南站-张郭庄-张郭庄小区北-张郭庄小区-张郭庄小区东-装甲兵干休所-杜家坎-卢沟新桥-抗战雕塑园-西道口-岳各庄桥北-岳各庄-郑常庄-青塔-南沙窝桥-沙窝桥北-五棵松桥东-沙沟路口东-东翠路口-万寿路口西-翠微路口-公主坟西-公主坟北-八一湖-航天桥南
632,五路-善家坟-彰化村-正福寺-车道沟桥东-北洼路-白石桥东-动物园-西直门外-西直门-车公庄北-明光桥北-蓟门桥-北京航空航天大学-成府路口南-学院路北口-静淑苑-学知园-马家沟-清河-清河小营桥南-清河小营桥西
642,安宁庄东路南口-清河大楼-上地环岛东-上地五街-上地七街-软件园东站-软件园广场-东北旺北-唐家岭-唐家岭北站-邓庄子-航天城-航天城北站-永丰乡辛店-永丰产业基地-永丰六里屯北口-永丰屯-永丰屯西口-屯佃村-三星庄南口-高里掌东站-高里掌-西小营-稻香湖-前沙涧-后沙涧-沙阳路口-西贯市-白虎涧-阳坊-阳坊北站
643,九龙游乐园-十三陵水库-军都度假村-昌平东关环岛北-昌平水泥管厂-景文屯村-张各庄-大洼村-东沙屯西站-东沙屯-百善-航空博物馆-汤山假日-小汤山医院-大柳树环岛西-小汤山马坊-北京太阳城-种禽公司-平坊-平西府-东三旗-天通苑太平庄-天通苑东三区-东小口-城铁立水桥站-立水桥北站-大羊坊-北苑-慧忠北里-炎黄艺术馆-安慧桥北-安贞桥北-安定门
647,大北窑东-八王坟东-通州北苑路口东-通州西门路口东-西大街路口东-中仓-通州车站路口北-通州车站路口东-通州南关-通州国税局北-玉桥南里-梨园东里-通州三间房西-杨家洼路口北-云景东路-云景里-群芳园-大马庄
649,双龙小区-北京工业大学南门-松榆东里东门-北京工业大学-北京工业大学北站-平乐园北-珠江帝景-九龙山-八王坟东-四惠站-陈家林-四惠东站-高碑店桥东-梆子井-茶家坟-双桥西-杨闸中学-杨闸路口西-重兴寺-八里桥-通州北苑路口东-通州西门路口东-西大街路口西-岳庄-皇木厂-焦王庄-龙旺庄-小潞邑-小潞邑北站-上潞园小区-疃里新村-疃里一区-疃里二区-疃里三区 
650,小红庙-红莲中里东-广外甘石桥-达官营-手帕口桥北-天宁寺西里-白云桥南-白云观-白云路-三里河东路南口-国家工商总局-月坛北街北站-展览路-阜成门外-阜成门-车公庄南-车公庄北-索家坟-文慧桥北-明光桥北-蓟门桥-蓟门桥西-城铁大钟寺站-金五星百货城 
652,开发区交通服务中心 - 宏达中路 - 宏达北路南口 - 经开创业园 - 宏达工业园 - 万源街西口 - 博达国际交流中心 - 天华北路西口 - 天华西路北口 - 新康家园 - 亦庄镇政府 - 亦庄桥南 - 刘家窑桥西 - 木樨园桥 - 北京南站南广场
661,太子峪陵园-庄子-白草洼西-白草洼-白草洼东-太子峪环岛北-太子峪环岛-留霞峪-崔村西-二七厂-崔村-杜家坎-卢沟新桥-抗战雕塑园-西道口-岳各庄桥东-六里桥北里-北京西站-小马厂-天宁寺桥西-西便门-复兴门南-长椿街路口西 
664,城铁上地站-上地环岛东-上地环岛南-上地南口-北京体育大学-圆明园东门-清华附中-圆明园东路-圆明园南门-颐和园路东口-西苑医院-万泉河桥南-万柳中路北口-巴沟南路-万柳中路南口-远大路东口-远大路西口-南坞-东冉村-四季青桥北-四季青桥西-佟家坟-海淀区残联-南平庄-西黄村小区-苹果园南路东口-苹果园中学-苹果园东-地铁苹果园站
,
809、77,晓月苑小区 - 晓月苑医院 - 晓月苑游泳馆 - 晓月苑一里 - 抗战雕塑园 - 西道口 - 西道口东 - 南五里店 - 程庄路口东 - 丰台医院 - 正阳桥北 - 北大地 - 北大街 - 东大街北口 - 万丰路南口 - 于庄子 - 小井路口南 - 白塔村 - 莲宝路口南 - 莲宝路口北 - 金家村桥北 - 万寿路口东 - 翠微路口 - 公主坟西 - 八一湖 - 航天桥南 - 航天桥北 - 花园桥北 - 紫竹桥南 - 紫竹院南门 - 中新小区 - 外文印刷厂西门
553,石各庄-平房东口-黄杉木店路北口-黄杉木店路南口-四季星河南街-青年路小区-天鹅湾小区-康家沟-四惠东站-四惠站
560,史各庄村-史各庄村南-地铁生命科技园站-朱辛庄新区-朱辛庄新区东-七里渠南村-回龙观城北市场-回龙观小区-云趣园-龙禧苑五区西门-回龙观西大街-龙腾苑三区西门-育知路南口-城铁回龙观站(东行)-龙腾苑四区-龙腾苑五区-龙腾苑区南门-城铁回龙观站(南行)-新龙城东站 
,
567,大西洋新城南门站-大西洋新城东门站-湖光北街东口站-南湖东园站-南湖南路北口站-南湖南路站-南湖西里站-望京桥北站-太阳宫公园站-夏家园站-地铁芍药居站-对外经贸大学东门站-中国现代文学馆站-对外经贸大学站-惠新里站-惠新西街北口站
568,田村东路南口站-畅茜园小区站-田村站-双槐树路北口站-双槐树路南口站-玉海园东门站-玉海园南口站-铁家坟西站-金沟河路站-金沟河路东口站-金沟河站-金沟河桥南站-五棵松桥北站-沙窝桥北站-沙窝桥东站-西翠路口西站-西翠路口东站-太平路东口站-金家村桥北站-莲宝路口北站-莲宝路口东站-莲宝中路站-莲宝中路南口站-六里桥西站-莲怡园东路南口站-莲怡园东路站-马官营南站
专27,丽泽桥站 -北京西站南路南口 -东局站 -华源三里站 -太平桥东里站 -马连道南街西口站 -马连道胡同站 -马连道中里站 -红莲中里站 -红居北街站 -红居街站 -达官营站  
专30,天桥站 -天坛西门站 -南纬路站 -南纬路西口站 -虎坊路站 -四平园站 -南横西街东口站 -教子胡同南口站 -牛街西里站 -白广路站 -菜园街站 -建功北里站 -南菜园站 -白纸坊桥南站 -鸭子桥路站  
557,城铁回龙观站 -育知路南口站 -龙腾街站 -龙腾苑二区南门站 -龙腾苑二区东门站 -龙腾苑一区路口北站 -龙禧苑二区站 -流星花园站 -流星花园三区西门站 -育荣教育园区站 -七里渠南村东站 -七里渠北村站 -七里渠站 -七里渠西桥站 -小沙河村南站 -小沙河村站 -小沙河村东站 -沙河基地站 -小沙河村公交场站 
564,鲁谷公交场站 -十院站 -鲁谷路东口站 -玉泉路口南站 -玉泉路口北站 -正大路西口站 -航天部医院站 -玉海园站 -田村山南路站 -总参通讯干休所站 -梁公庵站 -沙石路口南站 -沙石路口西站 -巨山路南口站 -锦绣大地站 -碧桐园小区站 -绿谷雅园小区站
566,草房西路南口站 -东十里堡村站 -五里桥一街站 -阳光美园北门站 -北辰福第小区站 -万象新天三区站 -万象新天一区站 -常营站 -常营路口南站 -科技大学管庄校区站 -管庄路口北站 -杨闸环岛西站 -杨闸站
570,城铁西二旗站 - 软件园广场 - 东北旺北 - 后厂村路 - 后厂村路西口 - 秋露园 - 中海枫涟山庄北门 - 赵庄村 - 圆清路北口 - 皇后店西 - 丰贤中路 - 永丰站 
临2,新龙城东站-龙乡小区站-龙乡小区东门站-东村家园南门站-北新科技园站-育新小区北口站-邮政研究院站-沁春家园站-林涧阳光小区站-悦秀路站-西三旗生态园南门站-莱圳家园小区站-莱圳家园小区东站-地铁西小口站
临3,郭公庄站-益辰欣园小区站-花乡桥南站-花乡桥西站-怡海花园南门站-地铁丰台科技园站-六圈站-田何庄站-地铁郭公庄站
专4,三环英和医院站-小区二号站-小区三号站-小区四号站-育芳园北路东口站-夏家胡同站-纪家庙站-樊家村北站-小区四号站-小区三号站-小区二号站-三环英和医院站
专20,城铁北苑站 -悦溪小区西门站 -悦溪小区南门站 -清河营公交场站 -北苑家园站 -时代庄园站 -朝来家园站 -朝来家园东区站 -赢秋苑站 -赢秋苑西门站 -朝来家园西门站 -蕴实园站 -北苑家园站 -城铁北苑站 
专21,龙锦苑公交场站 -霍营乡水务局站 -小辛庄站 -龙锦苑东五区南门站 -龙锦苑东二区南门站 -上坡佳园西门站 -霍营乡站 -北郊医院站 -城铁霍营站 
专22,望和桥站 -芍药居东站 -城铁芍药居站 -育惠南路南口站 -对外经贸大学东门站 -中国现代文学馆站 -育惠南路站 -望和桥西站 -望和桥站 
专23,欣旺大街站 -兴都苑小区站 -宏盛家园站 -兴海家园站 -兴海学校站 -兴海公园站 -宏福路站 -地铁西红门站 -欣和街站 -宏康路站 -西红门西站 
专24,福苑小区站 -广茂大街站 -福苑东区站 -福苑北区站 -泰中花园站 -高米店站 -地铁高米店南站 -金星西路站 -康和园小区站 -康盛园小区站 -金星西路西口站 -翡翠城小区站 
专25,-灵秀山庄东站-灵秀山庄站-育龙家园站-旧宫东口站-地铁旧宫东站
专28,城铁上地站 -上地环岛东站 -上地环岛西站 -上地四街西口站 -上地七街西口站 -上地七街环岛西站 -上地七街环岛东站 -上地六街东口站 -上地东街中路站 -城铁上地站
专31,城铁龙泽苑站 -龙华园南区站 -龙华园站 -广场西门站 -天露园东站 -天露园小区站 -百嘉城小区东门站 
专37,顾家庄桥西站 -北苑村站 -北苑村北站 -赢秋苑站 -北卫新园站 -红军营南路西口站 -地铁北苑路北站 
专38,永丰站-永澄北路南口站-永丰屯(北清路)站-永丰屯西口站-屯佃村站-三星庄南口站-三星庄站-苏一二村站-稻香湖景站
专42,城铁霍营站-北郊医院站-霍营乡站-地铁回龙观东大街站-和谐家园一区东门站-和谐家园一区北门站-龙锦苑一区站-和谐家园一区西门站-和谐家园二区西门站-科星西路站-龙跃苑东二区东门站-龙跃苑东四区东门站-城铁霍营西站-城铁霍营站
,
专43,宝盛里小区站-宝盛西里站-永泰庄东里站-地铁永泰庄站-永泰路站-永泰庄西路站-永泰中路南口站-永泰小区站-地铁永泰庄站-永泰庄东里站-宝盛西里站-宝盛里小区站
专44,双泉堡东站-林萃路口西站-林萃路口北站-澳林春天小区站-倚林佳园东门站-京师园北门站-地铁林翠路站-南马房东路站-宝盛里小区站-观林园小区南门站-观林园小区北门站
